x,y,label
15.824757,-6.9886246,4
4.583047,8.007772,1
-16.55091,15.416576,5
9.0805645,15.888943,1
14.461403,3.7560298,6
1.1640322,-3.567975,0
-3.5989702,12.799584,7
-3.5927541,0.083848625,9
-18.920319,-15.0262985,8
-14.496549,10.805712,5
-1.9139392,-0.6863593,9
13.63064,-21.749414,0
9.223496,-14.479828,0
-9.362131,7.729544,5
-2.6505973,-0.5860039,9
7.496433,9.722715,1
-3.3352902,0.17698506,9
5.0223575,3.5813973,6
-16.678663,-11.501092,8
15.187828,5.571171,6
-1.9502861,-0.62646234,9
-9.96089,-21.553322,2
-13.152819,-10.7955265,8
-0.74519706,1.3575443,9
13.48401,-4.8366547,4
16.94613,6.141924,6
8.602263,13.317356,1
-6.27882,-13.054089,2
-1.097542,15.02902,7
-18.318419,2.1387358,3
-1.9975393,13.441921,7
-18.073387,1.1926273,3
-19.38725,3.144974,3
1.1161644,-1.1014637,9
-13.70093,10.377111,5
7.709006,2.3992999,6
9.138517,13.720889,1
-23.696669,2.2718198,3
10.024229,-15.973139,0
-1.274328,5.8280735,7
10.977404,-13.913552,0
-13.685221,-8.723649,8
-8.408075,-22.45543,2
-20.601387,-13.284427,8
-4.7795224,16.160885,7
4.2902503,-3.1701338,4
-0.42701933,5.0449724,7
-9.551285,3.872071,9
-17.24039,-10.102649,8
-25.079912,4.068304,3
-0.4520981,-14.275223,2
-4.7362003,19.555166,7
8.488459,-13.167913,0
14.577669,-5.05099,4
9.222197,14.618731,1
8.945453,-17.543379,0
-5.4956574,-21.068033,2
-1.4786127,13.683657,7
16.147104,1.2204481,6
-1.4232795,5.289336,7
-26.608177,3.3041172,3
-1.8949687,12.345121,7
-23.18843,-1.2630746,3
-26.106152,19.6468,5
-3.2897425,16.568106,7
14.140366,-19.684092,0
-21.495071,2.1862097,3
11.636296,1.8669885,6
-24.252155,1.1378049,3
15.586115,-7.4715652,4
17.107765,-6.8590145,4
8.239051,12.929392,1
13.445893,6.783083,6
-3.6343925,0.36277345,9
18.652586,5.4722323,6
-6.6576333,-5.7412243,8
16.352478,4.851204,6
-2.3601758,-10.840096,2
15.531921,-8.222504,4
-16.48629,3.0527928,3
-2.1573565,-0.45957866,9
-3.1539295,-0.12619767,9
9.027701,15.830142,1
-3.6099088,3.7188487,9
-17.72684,12.560881,5
-6.9123263,1.1146535,9
8.481437,-13.1616955,0
11.203294,-19.17785,0
-3.2705114,2.2060082,9
8.966282,-5.604729,4
-16.009789,-9.334821,8
-2.7921941,-1.0141578,9
-9.338595,-21.473696,2
7.6552315,-8.736144,0
9.708378,-14.567686,0
9.947384,-4.847845,4
6.1310925,-12.727712,0
1.3007243,-10.366322,2
9.801562,15.464719,1
-2.9636438,0.40984705,9
-3.2717307,23.901009,7
-17.823793,12.170072,5
21.975891,11.835249,6
14.094633,7.926702,6
-24.542473,1.0513908,3
-3.887924,14.950817,7
-1.0074422,-14.290516,2
-11.38444,-3.6603377,3
9.039921,14.943214,1
-3.028344,16.953665,7
-4.0482554,15.189198,7
1.2513144,-13.947409,2
18.796158,-7.857805,4
-6.591335,-20.296099,2
13.010357,3.1920903,6
-4.6094685,17.156357,7
-13.3249,0.09345999,3
-3.447953,-11.493866,2
8.600605,14.833584,1
-24.24329,-14.398282,8
-21.112995,1.3268704,3
6.0570436,-15.595566,0
-1.6182392,-1.8556154,9
10.778498,-2.45214,4
10.057539,14.846924,1
-15.033608,-11.284691,8
-1.7771585,15.960256,7
-22.46169,1.411086,3
16.048708,8.155468,6
5.4969373,7.7983255,1
-18.957962,-12.888523,8
21.250671,9.463841,6
17.123358,-8.026037,4
-5.8228555,-19.346092,2
-21.528662,-1.3744789,3
11.363147,-20.920137,0
8.736194,14.75384,1
-5.7060275,-0.2916349,9
9.353288,-9.971202,0
-5.6642194,-19.656616,2
-2.6711814,-0.7817042,9
-19.92967,0.5203855,3
12.711533,6.536621,6
-3.213063,-0.41621003,9
9.464725,15.280832,1
-2.145645,1.5311196,9
-2.9489315,14.488591,7
-22.240032,0.77758634,3
-14.064262,12.015316,5
-5.04773,-22.551405,2
21.803448,-12.1328945,4
-5.262589,10.089777,7
14.282337,-6.8053613,4
-14.457919,15.708561,5
-3.055948,16.147724,7
-1.2728703,13.887141,7
-2.5154912,-21.3207,2
6.883388,2.64245,6
-19.68398,-12.503973,8
0.28903988,-8.020394,2
16.884172,-8.777,4
-32.874626,3.7959933,3
-14.762745,-10.3173275,8
-0.7348869,3.7646794,9
-15.419522,-11.037958,8
-2.2634456,2.3195264,9
9.709492,-4.1339755,4
-23.256216,1.2974092,3
-19.863989,-11.530624,8
0.3193877,1.608483,9
-3.9689643,-0.09561643,9
14.912904,3.7401829,6
-13.598761,-9.850582,8
-2.0772226,11.552183,7
14.334709,-24.25673,0
6.655158,2.9878423,6
11.33251,18.788212,1
12.132511,-19.578785,0
-8.75624,-21.20138,2
4.8997746,2.9010973,4
-32.80201,5.1608725,3
-2.7539928,-20.133211,2
20.33789,-5.070466,4
16.360765,6.5926623,6
-20.970455,19.370045,5
-6.273929,19.4264,7
19.738522,6.3092957,6
-0.9258754,-4.082162,0
-2.9188612,13.486082,7
-4.1454215,-18.579859,2
-24.041216,-16.107151,8
-5.1977735,-0.105240196,9
-3.0217283,1.5448439,9
-10.417739,-8.311026,8
13.48562,-24.385805,0
-2.8480384,-0.046367317,9
10.22405,16.613924,1
-2.0984232,-3.0032632,2
-2.9722307,-17.064337,2
13.916541,6.364314,6
-23.719513,5.475544,3
-0.58581424,1.3990632,9
18.577133,-8.266401,4
-7.8466043,-20.640486,2
-22.808872,20.288979,5
2.3233068,-0.12576994,6
19.126793,9.411787,6
16.515976,5.442324,6
-2.8823798,13.598757,7
12.088289,3.844173,6
-21.196548,-11.998018,8
-24.90568,0.58870435,3
-3.591441,-0.3757833,9
-8.052975,-19.70646,2
14.021936,-19.40444,0
8.253679,-19.244904,0
9.357673,14.603198,1
21.048634,-8.940058,4
-8.249518,-22.044409,2
-8.547733,-20.965006,2
-28.942753,9.395939,3
-2.882098,0.56619775,9
17.922194,-8.206907,4
-0.5703666,0.1735721,9
-18.312702,19.623732,5
-9.62409,-0.6125536,9
21.719667,8.475275,6
0.032463342,-12.752001,2
0.22355774,8.134264,7
-21.877073,13.848127,5
-22.801575,-11.401771,8
-9.7070265,-3.120054,8
-2.6058156,1.332362,9
3.7003348,-0.87323177,4
10.021452,18.591452,1
9.594048,16.631376,1
10.32954,-21.368664,0
-2.2110698,1.6201218,9
13.740484,-6.6918864,4
2.6594293,4.5688434,1
-9.307756,10.982861,5
8.791901,16.249905,1
18.956448,7.5643964,6
8.12192,-0.739195,6
17.30867,6.639484,6
-17.938084,13.375027,5
-18.874796,2.0332525,3
-2.6334097,-7.649576,2
5.2368407,-2.30361,4
-21.983126,-9.610359,8
13.61899,-4.148202,4
-23.56709,15.706236,5
-8.941786,-14.354311,2
10.607774,16.963243,1
-18.148117,-9.76013,8
8.731004,-6.7337403,4
10.555473,17.23635,1
-5.8057942,-11.2174,8
11.388538,-24.990973,0
-0.5965736,-12.260796,2
21.514732,7.3632655,6
-16.629871,-11.346533,8
7.3286166,-3.3924673,4
8.73591,-3.8672931,4
-2.933337,1.0208704,9
18.454573,6.5628967,6
-3.5856388,12.327768,7
-0.47614452,-11.150641,2
-5.588531,-18.255457,2
5.675364,1.7267901,6
-13.715,-2.9166408,3
-1.6368921,-13.45249,2
-19.44944,-3.0163713,3
13.687647,-7.248925,4
-3.0949695,-0.04025516,9
17.649088,-6.4892807,4
-4.906976,-17.325111,2
7.7047696,-3.5674722,4
11.690969,-23.66601,0
-15.212541,-11.018817,8
-2.234431,1.268833,9
8.660209,13.1518135,1
-16.2238,-1.7828914,3
-16.29357,18.363405,5
-17.718266,0.885396,3
11.322404,18.391064,1
-2.9293525,1.2182113,9
-9.643161,4.3550625,5
9.2936325,15.260024,1
-2.0492775,20.388395,7
-12.056854,7.4069014,5
22.922401,10.843937,6
-5.593675,-23.562374,2
6.464908,11.835716,1
-17.004688,0.6602551,3
9.65943,-3.9686277,4
8.714389,15.209995,1
-2.217466,-0.19386694,9
18.937298,6.435656,6
-2.6936529,19.012579,7
-1.6674936,13.617807,7
-21.549356,-16.226143,8
-15.910732,-1.724851,3
12.856276,5.6264815,6
-1.5134852,10.583671,7
-19.34553,18.88968,5
-23.845486,-11.999506,8
6.723269,8.815611,1
13.541231,-7.315789,4
-5.4571204,2.4327717,9
9.244934,-14.732961,0
-3.6969678,15.887305,7
-6.1567645,-14.935672,2
7.3364267,-11.715765,0
11.739781,-2.3376117,4
-20.176382,16.025179,5
8.420044,-17.508932,0
23.637743,12.465426,6
-5.4590964,-20.726652,2
0.35178402,-10.280153,0
14.88659,-7.5212135,4
-24.138039,1.6563805,3
-2.3314865,14.415044,7
-1.33059,16.559088,7
-19.557983,-11.53752,8
8.2875,12.9599495,1
5.2125945,-15.926649,0
9.778761,14.500696,1
-1.1590855,10.711713,7
-1.1472948,-1.0423051,9
7.691262,-16.677576,0
-4.046639,3.4432738,9
16.180332,4.8539777,6
-1.959266,9.161732,7
-2.4506385,0.1113514,9
13.685175,-19.572218,0
-24.723322,-1.2187846,3
23.124226,9.711417,6
-7.3681493,-13.036564,2
-3.0646417,7.0411677,7
6.5958953,-1.855753,4
15.700562,-9.447058,4
12.490551,-17.35872,0
23.733414,8.908359,6
-18.89448,18.610403,5
10.208805,16.309492,1
-1.5403893,11.1056,7
-14.173793,0.30094305,3
-15.093836,8.325606,5
-14.691658,1.1448488,3
9.4606495,14.239193,1
-20.353083,-12.570028,8
7.1054845,-18.981497,0
8.650966,13.337252,1
-24.507996,-13.958725,8
3.285617,-2.3037088,6
10.183457,16.399622,1
-5.312186,-19.063723,2
12.947601,7.1171227,6
-5.1722784,-10.36467,2
-6.546754,21.19665,7
-21.208769,1.9374658,3
-4.3946967,-11.729109,2
-4.1882777,-16.366697,2
-1.0568159,-0.39334288,9
9.61302,14.885625,1
-3.5802114,12.7924595,7
-11.496376,10.401355,5
-3.0767133,0.5319363,9
-4.68644,20.751005,7
-12.209362,4.828908,5
-26.54709,4.0247483,3
-19.236172,-12.07181,8
-11.082932,-6.3537946,3
-3.8319223,0.72391784,9
-0.54835224,16.078285,7
15.157806,6.2596107,6
-1.7900798,15.983431,7
-12.695727,13.701617,5
9.957047,-19.498854,0
-3.140519,-19.266296,2
-6.598294,-5.2206783,8
12.330404,2.8429077,6
8.671861,16.203772,1
-9.471807,-20.032389,2
-3.0055287,19.296167,7
-22.273834,-14.620804,8
5.3126836,3.8675354,6
11.419218,17.800655,1
-0.022263259,-18.966328,2
-2.6211436,13.480618,7
-1.4897621,0.8514267,9
-20.297667,10.185471,5
11.791838,-5.8796873,4
-21.260782,13.885784,5
-8.472158,6.7993007,5
-4.0311627,19.804476,7
-25.494028,18.68009,5
-16.756838,-5.83147,3
9.943955,15.4764805,1
-18.734493,9.722999,5
-9.073508,-2.2661011,8
12.966338,-23.076792,0
-9.72834,-11.6893425,2
11.2217655,16.335892,1
-3.0601566,0.6748446,9
9.467796,18.549067,1
6.2663193,-15.034847,0
-22.35345,-0.5548769,3
-17.064808,12.881287,5
-19.645632,-13.071972,8
-2.5921628,-13.30147,2
13.213247,-8.458484,4
0.9862492,-7.7159233,0
-1.5370777,1.8926867,9
-19.349201,15.701248,5
16.633799,-7.4709163,4
-9.858177,-7.6551905,8
-9.474325,10.2813015,5
-22.325668,3.0068176,3
8.895664,17.579428,1
-19.810467,-14.081914,8
-17.500273,-10.666864,8
13.116048,-3.7901962,4
18.472748,8.6477785,6
10.481305,12.896236,1
-17.437832,-7.239543,8
11.754021,4.0897417,6
-0.36118576,0.8154954,9
-24.499222,1.861185,3
12.50585,-22.708956,0
-13.076707,-0.3537098,3
10.909483,16.442644,1
11.881236,-3.7218647,6
-8.737865,-24.479473,2
9.147129,16.267214,1
-29.686684,3.3097756,3
15.808076,-9.949404,4
13.557039,-1.9182812,4
11.662994,-3.606733,4
-17.736372,15.456318,5
27.39064,9.045194,6
-1.9259231,19.886942,7
-4.5283513,-13.838198,2
1.2307637,1.214097,9
10.525004,16.104918,1
11.729778,-21.531647,0
-25.62463,-15.337874,8
10.629818,16.747686,1
-4.3543315,10.071078,7
-2.9216125,-10.613615,2
-0.35297033,6.190461,7
-21.413403,1.3099774,3
-4.2837906,18.377447,7
16.316008,-6.7818947,4
-4.8269186,-6.3760486,2
-14.787998,15.080666,5
-4.0580072,-12.696518,2
23.87247,12.9871235,6
-3.4768388,-0.04717371,9
-3.2476804,23.26085,7
-2.662923,0.124697596,9
-24.073132,-15.935992,8
-4.1993747,18.175413,7
-2.5333383,-0.84157693,9
-23.102295,16.850206,5
8.394631,-19.939833,0
-15.854992,-12.144386,8
9.348023,16.290163,1
12.493736,-19.97831,0
19.669594,-5.9463267,4
9.864737,15.87516,1
-1.9562027,18.530512,7
-16.501566,18.193079,5
-21.262514,-11.476783,8
-5.0257554,1.8528188,9
-1.7476041,-0.4074214,9
14.365877,-5.956031,4
-25.89983,-14.676063,8
-3.5359323,-17.124453,2
10.087753,13.871639,1
-2.6348913,-1.2297457,9
12.912664,-20.288069,0
-4.2253013,-19.279013,2
-4.353063,0.92286026,9
-31.588314,2.877204,3
-12.182196,8.626202,5
-7.2663274,11.232563,7
-4.305567,16.984533,7
5.6922555,0.54843664,4
-10.7523985,-3.0051863,8
20.869373,6.145571,6
13.174229,3.6220531,6
12.637156,-8.671511,4
-1.302036,1.5644515,9
-12.320606,-5.007514,3
12.827026,-23.815756,0
21.360205,7.1542997,6
12.686288,-8.551153,4
9.699143,-13.433634,0
9.918221,14.361551,1
14.444574,-7.961546,4
-1.950834,0.6003047,9
11.879051,-19.926239,0
-18.835873,4.036294,3
16.911795,8.350426,6
-21.61279,-14.61377,8
-2.3542678,0.6324848,9
14.725943,-7.641756,4
8.395065,13.731907,1
14.025688,-7.972352,4
-16.126915,-9.453932,8
-3.3228834,19.704895,7
9.7640505,0.61111987,4
6.7578187,-14.3733835,0
-4.465056,3.3536253,9
9.869963,16.083838,1
-6.8068376,1.9593613,9
-2.111159,-0.8749858,9
-1.2248981,2.074405,9
-1.3589199,-22.070915,2
2.1496637,5.5416994,1
-22.477482,-8.582277,8
-23.30543,2.5032916,3
-0.99137425,17.214941,7
11.271257,-13.843771,0
-17.596601,-9.300425,8
-20.894234,5.2776656,3
-2.302798,-0.6263467,9
-1.0278614,-0.6287067,9
21.776281,8.422596,6
10.116403,15.78134,1
11.386533,-20.492426,0
-3.2866256,-18.166021,2
18.724163,5.613368,6
-5.658347,-10.306568,2
-15.3951,13.886957,5
-3.9977252,-17.921337,2
-4.88858,7.7456713,5
20.375666,9.34749,6
-27.389477,1.9554583,3
11.92991,-18.974833,0
-22.316717,1.5965608,3
-2.9786186,12.795544,7
-10.136688,2.5356019,3
-12.332412,16.679289,5
16.974522,-7.693632,4
-4.659088,22.367472,7
-3.217635,0.8620609,9
-11.278146,-7.181516,8
13.82279,-6.7348094,4
12.737829,-7.4209924,4
9.544332,-19.067968,0
8.770412,15.180346,1
18.828712,8.235517,6
-17.446684,-10.627987,8
9.715311,15.474593,1
-4.458159,2.8090446,9
12.387688,-19.553972,0
8.160593,-17.201925,0
14.08559,-16.087591,0
8.713492,15.694072,1
22.821436,9.670366,6
-2.7636843,10.2887125,7
-1.799422,-14.616713,2
-26.14715,3.363739,3
10.433195,14.034952,1
9.714052,-13.623021,0
12.336971,16.269028,1
-12.850325,-9.696251,8
-26.416588,2.382539,3
2.0585825,-2.1250474,9
0.7300961,-0.99601436,2
-12.587637,9.575005,5
-4.174722,14.528373,7
-4.437176,-12.319244,2
-2.914616,19.218931,7
-13.217497,11.369934,5
-22.627853,-11.8022995,8
-1.9507866,11.726434,7
22.947704,9.6837635,6
6.0928235,-14.710899,0
13.040629,-24.750751,0
-3.2416553,16.606562,7
0.28555372,-5.4990053,2
3.4807374,2.8523037,1
11.822927,-21.355284,0
1.3151724,4.0431123,9
-25.958633,3.0374868,3
10.526405,-21.156418,0
18.1482,6.2228417,6
21.50088,8.966129,6
-15.41081,-5.121596,8
-19.899014,-12.715368,8
-4.1713705,12.293756,7
15.36695,7.621125,6
9.296143,17.47448,1
0.24665669,10.900715,7
-12.0637665,8.002243,5
16.85951,8.715427,6
-2.8759868,1.2188407,9
-9.768728,6.699869,5
-4.453913,-0.08178553,9
-4.0066113,-13.705744,2
-23.020758,1.4099835,3
-4.004132,1.8157154,9
-3.922617,16.976309,7
16.757431,6.407275,6
-3.0544775,-27.261555,2
-14.297787,14.125686,5
19.667704,-7.098089,4
14.968668,-8.189865,4
-6.0857043,-0.8463794,9
-2.1906617,1.7137126,9
18.808292,-6.5216293,4
15.612022,6.245022,6
-25.614752,2.1223485,3
-18.431133,15.120896,5
17.15726,2.4901493,6
9.2916355,4.06614,6
-3.7134597,-18.882616,2
11.355255,-15.818084,0
17.710564,-8.455696,4
-22.85979,-18.482935,8
7.791156,13.847576,1
8.319986,13.629339,1
-2.3665318,14.42002,7
-7.7413654,-19.3042,2
-4.286206,-19.583172,2
-16.284037,10.948044,5
7.491262,-13.597411,0
-4.3232827,2.6758611,9
10.922943,15.758135,1
12.535075,-5.081973,4
-8.610883,-30.223928,2
-17.062962,-11.309452,8
-21.84946,4.2190914,3
6.937506,10.168488,1
15.652864,-7.608222,4
-15.244647,5.089184,5
-12.596229,7.886436,5
-26.733883,2.8615513,3
16.70561,5.8376656,6
-1.5708749,0.63901806,9
-2.1764262,11.7348795,7
-4.0675063,-18.549852,2
-7.7997265,-6.5616455,8
-15.224028,-10.929377,8
-4.9359784,0.91443145,9
-3.875322,0.649788,9
7.3017926,-14.867027,0
3.1495802,3.3801212,1
9.863081,15.623299,1
-10.947088,10.590563,5
-2.6356523,-24.189444,2
22.864548,8.820812,6
-24.195251,1.5623548,3
17.93114,8.90332,6
-4.7141147,19.972477,7
6.865415,-14.451764,0
-11.747566,-3.1673944,8
-10.894508,6.278956,3
1.1150687,-1.6094323,9
-5.042669,-15.728232,2
5.679482,-11.372544,0
8.747827,12.1129,1
10.074102,16.273247,1
8.29728,12.847505,1
-3.4359024,-23.638472,2
9.006422,15.881194,1
-15.994223,0.8915601,3
-0.30899784,7.395503,7
18.418312,-6.9214487,4
7.4635406,13.413773,1
-5.3879333,6.906636,5
7.9675317,-15.556679,0
6.0027537,-0.9691721,6
-19.480951,16.08244,5
-4.6875896,15.671921,7
-17.006298,-13.724428,8
-11.454557,-10.842716,8
20.795536,5.266393,6
-3.6581533,5.2219806,9
8.358439,14.673707,1
5.903476,-18.891392,0
-21.05064,-15.373898,8
-3.2580545,-0.5786027,9
-3.861269,11.373797,7
-3.9001925,2.6930854,5
-15.897947,9.415987,5
14.674088,8.014585,6
-3.1162584,-16.322487,2
9.414528,-6.623273,4
-13.266828,-7.3830194,8
6.804805,9.419556,1
-11.100056,-10.466055,8
-3.755717,2.7969944,9
-0.71988845,-4.643259,0
-22.35468,0.60837734,3
-3.5647352,0.23182335,9
-14.4479475,-8.122144,8
6.2662554,-10.422594,0
20.55376,-11.587622,4
-22.959917,18.739689,5
17.564014,-6.201592,4
10.374156,15.010064,1
-3.333863,19.665825,7
-4.804775,2.0149298,9
3.8592918,-9.406206,0
17.912727,-7.2485957,4
9.989283,11.603575,1
17.494312,-6.834404,4
-2.4938657,-0.63522756,9
-3.0930994,0.47611085,9
-0.24645302,-3.9774148,2
-20.631725,11.917415,5
-16.857988,-13.564531,8
-1.6710498,11.485761,7
-4.721889,14.400614,7
10.565996,17.257687,1
-20.531992,-14.496451,8
-17.838512,-7.9893417,8
-7.956289,7.859848,5
-1.1048238,-0.19313362,9
-1.007386,-0.2950581,9
-5.883485,-16.333803,2
11.683069,3.2880127,6
11.731649,-5.0436215,4
6.7968745,-11.325248,0
16.462524,6.3345366,6
11.399963,3.281206,6
-16.101513,8.865439,5
-5.956943,-0.35828456,3
-15.398265,15.374592,5
-10.287808,0.08505377,3
10.042715,16.991564,1
-7.106794,0.66558886,3
10.176253,-13.130422,0
-4.2661595,5.0882654,9
-19.247517,14.842756,5
-3.51247,-0.13814029,9
-3.4601114,-18.852785,2
-12.61162,-3.9252894,8
7.021078,-10.883609,0
8.546915,16.618816,1
-4.098455,1.9169205,9
11.112364,-4.7047234,4
-0.5528419,-10.630392,2
9.196472,-14.519318,0
-1.3609126,11.835456,7
17.682537,8.948071,6
-1.0315559,2.261751,9
9.073857,13.73515,1
3.3286164,5.4459114,1
8.231922,-17.544518,0
17.633638,4.566176,6
11.112339,-20.768435,0
3.393195,5.986529,1
10.390446,3.4044688,6
1.1284449,-9.467928,2
-2.7173684,-6.0250144,2
-3.6558025,8.239036,7
8.888329,16.04657,1
-0.5438316,1.0412997,9
10.343094,17.065523,1
15.728979,-5.69877,4
-20.758942,2.597547,3
-14.768352,-13.371347,8
0.40745953,-8.231209,2
0.023401052,10.343689,7
-3.3692324,16.53676,7
7.9387054,14.580828,1
-3.3015432,11.628216,7
11.014992,11.4745035,1
-3.4644325,14.834321,7
-4.129087,-20.377054,2
9.671278,-19.466887,0
-11.092125,-9.938242,8
-1.8212693,13.261343,7
4.7693405,-12.304643,0
2.646856,-8.069764,0
-2.1385849,0.97743,9
-13.542859,5.449396,3
-0.5416353,8.505889,7
16.732817,4.779749,6
-3.3739703,21.551508,7
-13.8611765,-9.579151,8
-2.1003711,2.024747,9
-2.817641,-18.201828,2
-14.2638855,8.184164,5
12.315969,-4.564748,4
-19.75651,3.1646202,3
-1.4784086,-1.1640334,9
11.374264,14.078888,1
15.687803,-7.866413,4
-7.0411825,15.761306,7
-29.431234,-0.427281,3
11.909576,-21.556803,0
14.3359585,6.450568,6
12.711356,-6.148554,4
-1.2278717,2.8581502,5
-12.1596985,-6.441268,8
-8.436993,6.699318,5
16.62222,-6.6910563,4
-3.867174,-0.16237149,9
-4.312448,9.803085,5
14.47179,-9.304379,4
7.145626,14.1044035,1
8.229305,13.955069,1
-4.7450356,-12.123474,2
-1.3840015,17.40946,7
-23.987553,18.176905,5
11.993805,-17.29954,0
-3.2096765,-0.6645218,9
8.846724,13.365364,1
-9.197814,1.8143047,3
-2.709771,-19.346115,2
10.060157,-16.683764,0
-26.84493,2.1316688,3
10.714281,15.1196,1
16.479658,-9.609299,4
-19.74193,16.557356,5
-23.921926,16.988447,5
14.295305,-6.943432,4
8.329683,3.4141266,6
12.616642,-3.4194434,4
-0.43428633,14.604982,7
-13.696337,-9.655348,8
-16.322235,-14.55562,8
-19.51954,15.963627,5
-2.2557056,2.9376528,9
-8.873619,-4.872506,8
7.7496924,-15.12768,0
-29.93239,0.08023253,3
7.554861,13.945503,1
18.986012,-6.9833097,4
-4.3488135,-24.529657,2
-14.614854,1.456956,3
-32.283604,2.4376101,3
-24.867146,5.2288733,3
13.601933,-8.351168,4
-3.0830915,-14.546524,2
-14.352899,14.915009,5
-3.4952037,-1.0738608,9
11.907654,3.4576705,6
13.830309,-6.3466606,4
-1.5860469,16.279657,7
-0.08921978,13.162815,7
-11.370968,-9.189687,8
-3.3428018,-20.448935,2
9.687662,-16.784222,0
14.464983,7.325145,6
8.288611,16.261261,1
6.4484935,-12.46367,0
-5.1631494,-18.010027,2
-8.562685,-4.334539,8
-24.903334,3.675469,3
10.371284,-19.78947,0
14.368711,-7.640889,4
-11.556448,15.011211,5
-15.32955,11.768233,5
-15.455722,-10.399652,8
11.178064,4.4827843,6
10.24316,-15.355604,0
-2.0155346,15.630444,7
5.3659015,9.27114,1
-23.375933,-12.967833,8
-2.932287,0.20469633,9
11.518304,2.0023663,6
-14.215506,0.8604392,3
-4.9883723,-23.775053,2
16.377808,-7.8064575,4
-3.8736045,11.301075,7
-18.828812,-9.799722,8
4.4629335,13.092257,1
-15.141602,-0.62118375,3
-16.857172,15.587558,5
8.1911,-20.576561,0
9.983008,5.117857,6
-2.765272,-14.068056,2
-7.743356,-25.992163,2
8.052553,12.096462,1
-18.327068,17.076178,5
-22.044083,19.346035,5
7.5458627,-19.847282,0
6.404308,12.5436535,1
-23.48524,20.895998,5
16.470886,2.025842,6
15.405588,-9.966591,4
11.415438,-20.181124,0
-1.6960962,-18.235655,2
-19.87926,3.2116058,3
5.4210167,-8.133604,0
-2.1288831,-16.457888,2
-11.096524,-9.679637,8
-3.655833,-12.379599,2
12.499306,-20.484024,0
-2.795143,17.437168,7
8.892663,14.727364,1
-0.5284965,-6.754642,2
-4.2306857,-19.129599,2
11.298665,-6.8598933,4
-26.025513,-1.8996245,3
12.850664,4.212782,6
8.3272705,-2.813916,4
12.095482,-19.76762,0
-20.892925,14.693266,5
-17.212673,14.683423,5
3.21956,-1.1764344,6
13.798092,-4.445349,4
-0.54055667,6.2031507,7
-3.1042879,2.1450086,9
-18.480799,-16.632647,8
9.842735,15.972923,1
-0.7057755,19.41725,7
-11.006501,-3.2091649,8
7.9043946,14.048449,1
-8.529697,-2.6849906,8
-2.4482887,20.340174,7
-4.2945313,-0.77108884,9
-3.6264174,18.907984,7
4.136119,10.788968,1
5.3449125,-11.852655,0
12.522487,-7.0101423,4
7.6120596,12.219302,1
-25.15339,0.99289906,3
13.917456,-7.931096,4
-24.431494,-12.054937,8
16.35458,-10.245034,4
0.66451466,12.378469,7
19.609287,-11.580434,4
-22.76068,0.10325995,3
-10.409614,10.925485,5
-6.4573007,-11.185193,2
-2.110912,6.315408,7
-16.853985,2.2253933,3
14.917252,-12.340395,4
-2.8654277,16.119638,7
-2.5056703,1.6855376,9
4.0224705,-0.58778405,4
-2.931995,10.799973,7
-14.51655,7.2114525,5
-4.5104065,-15.171329,2
10.044063,17.814009,1
7.6831527,2.0181866,6
-5.940453,10.113295,7
-25.88182,1.2645233,3
-2.5879714,15.816551,7
-5.038525,2.3156908,9
-26.51913,3.9257426,3
16.26547,-7.9050503,4
-24.410404,3.36958,3
-4.136515,3.3106098,9
-2.3534658,-0.2371014,9
12.668806,-21.041416,0
22.260054,9.017743,6
-19.889826,-12.135035,8
6.2959785,10.6267185,1
-2.2143056,14.094208,7
16.06009,7.0529013,6
-2.8716676,-0.60620284,9
11.432503,-8.616213,4
8.791134,-15.45702,0
1.5808299,5.188803,7
14.283868,6.2364817,6
7.5020647,12.163542,1
-20.349598,-5.7311244,3
11.906588,-7.4052734,4
9.862938,-20.389786,0
-25.717648,3.7002082,3
12.406,-4.197847,4
-15.559457,14.619745,5
9.1946745,2.054703,6
17.937103,7.012725,6
-25.584423,-0.95427597,3
7.347816,1.8438097,6
-2.8797686,18.809984,7
-21.621506,14.073044,5
-8.133608,-2.2153378,8
8.162276,14.780647,1
-3.685393,2.7833679,9
1.2546265,7.395731,7
-22.544573,3.1802034,3
-13.552943,-0.06785998,3
6.1794786,8.604814,1
14.470989,-2.9242554,4
-16.599657,-13.086686,8
-13.50218,-8.177998,8
15.275267,-10.582722,4
-20.699724,2.0228078,3
-2.902146,-16.412085,2
10.67709,-17.92764,0
-2.032522,1.0159105,9
15.575121,-0.5714874,6
-14.8535185,-7.6337795,8
-6.7198167,-12.131811,2
-4.969666,-8.943126,2
-28.668013,3.8125844,3
-24.202646,-13.256852,8
11.119482,4.4929037,6
18.314957,6.0518417,6
-0.8790355,17.645733,7
-23.49375,18.97603,5
-8.9204855,-15.139291,2
-2.9161756,-15.184156,2
-14.860817,13.6489725,5
14.159811,3.232394,6
13.361995,3.6482062,6
-2.980788,1.6266097,9
-8.201104,-2.9481437,8
10.663063,2.5971887,6
-0.045909613,0.21441653,9
8.690991,-14.282274,0
15.569891,4.1474047,6
-25.452774,1.3471309,3
4.616447,-12.034367,0
7.5997434,-1.2165114,6
-18.718376,-14.993715,8
-25.459202,0.80645907,3
14.899241,-5.8208694,4
7.3908434,14.155777,1
-2.2740724,-18.74879,2
-5.676617,-14.691044,2
